item,geo,inception
http://www.wikidata.org/entity/Q41574019,Point(4.880752777 52.375588888),1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q45204324,Point(6.383486 51.895789),2014-01-01T00:00:00Z
http://www.wikidata.org/entity/Q46304218,Point(4.236475 52.050331),1983-06-18T00:00:00Z
http://www.wikidata.org/entity/Q46919682,Point(4.483453 51.902325),2015-08-01T00:00:00Z
http://www.wikidata.org/entity/Q51333473,Point(4.303639 52.088111),1945-01-01T00:00:00Z
http://www.wikidata.org/entity/Q54957003,Point(5.7966713 51.842897),1950-12-19T00:00:00Z
http://www.wikidata.org/entity/Q28146985,Point(5.237442 51.958032),2002-12-26T00:00:00Z
http://www.wikidata.org/entity/Q28148509,Point(4.293861 52.085397),1905-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28151214,Point(4.749856 52.637406),1981-06-06T00:00:00Z
http://www.wikidata.org/entity/Q28190846,Point(4.653271 52.390939),1969-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28956940,Point(5.169556 52.067486),2012-06-01T00:00:00Z
http://www.wikidata.org/entity/Q29908492,Point(5.386644 52.157686),1880-01-01T00:00:00Z
http://www.wikidata.org/entity/Q33038080,Point(3.674166666 51.5),1997-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56459314,Point(6.85767 53.3203282),1942-07-30T00:00:00Z
http://www.wikidata.org/entity/Q56459673,Point(5.6294855 52.3009616),2010-06-04T00:00:00Z
http://www.wikidata.org/entity/Q56459713,Point(5.6162527 52.3478638),1950-10-04T00:00:00Z
http://www.wikidata.org/entity/Q56461154,Point(6.074714 51.9252405),2004-12-16T00:00:00Z
http://www.wikidata.org/entity/Q63535754,Point(5.221944444 52.738888888),2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q65028829,Point(4.306411 52.086861),2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q56452182,Point(4.887744 52.376593),2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q57592852,Point(7.0125 53.155),1987-01-01T00:00:00Z
http://www.wikidata.org/entity/Q57592970,Point(7.008069444 53.155247222),1987-01-01T00:00:00Z
http://www.wikidata.org/entity/Q58179751,Point(5.771 51.23),2011-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106546760,Point(6.119625 52.522836111),1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104441744,Point(6.1005 53.10788),1921-01-01T00:00:00Z
http://www.wikidata.org/entity/Q96310134,Point(4.31565 52.074439),1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q97961873,Point(4.747272944 52.083172231),1987-01-01T00:00:00Z
