item,geo,inception
http://www.wikidata.org/entity/Q2113872,Point(4.66944 51.81631),
http://www.wikidata.org/entity/Q2116292,Point(5.818828 52.173339),
http://www.wikidata.org/entity/Q2122761,Point(3.89435 51.3124),
http://www.wikidata.org/entity/Q2130245,Point(4.70558 52.6034),
http://www.wikidata.org/entity/Q2134899,Point(4.356381 52.009025),
http://www.wikidata.org/entity/Q2142138,Point(4.635833 52.381111),
http://www.wikidata.org/entity/Q2149321,Point(4.304519 52.110472),
http://www.wikidata.org/entity/Q2173719,Point(3.574 51.44073),
http://www.wikidata.org/entity/Q2185038,Point(6.56443 53.22654),
http://www.wikidata.org/entity/Q2186304,Point(4.896942 52.111975),
http://www.wikidata.org/entity/Q2190084,Point(5.886 51.98489),
http://www.wikidata.org/entity/Q2190084,Point(5.885833 51.985),
http://www.wikidata.org/entity/Q2195261,Point(5.90763 52.0107),
http://www.wikidata.org/entity/Q2198942,Point(6.402717 53.2474),
http://www.wikidata.org/entity/Q2199094,Point(4.893282 52.371645),
http://www.wikidata.org/entity/Q2201375,Point(5.36446 52.87796),
http://www.wikidata.org/entity/Q2201512,Point(5.96882 51.70189),
http://www.wikidata.org/entity/Q2205206,Point(5.12944 52.09576),
http://www.wikidata.org/entity/Q2212690,Point(4.479722 51.911944),
http://www.wikidata.org/entity/Q2216142,Point(6.589722222 53.204027777),
http://www.wikidata.org/entity/Q2217154,Point(6.56165 53.21813),
http://www.wikidata.org/entity/Q2219323,Point(6.892833 52.221172),
http://www.wikidata.org/entity/Q2223310,Point(4.898055555 52.370833333),
http://www.wikidata.org/entity/Q2225354,Point(5.67948 51.96574),
http://www.wikidata.org/entity/Q2226207,Point(6.14907 53.48755),
http://www.wikidata.org/entity/Q2226207,Point(6.14905 53.48757),
http://www.wikidata.org/entity/Q2234730,Point(4.342156 51.852653),
http://www.wikidata.org/entity/Q2253965,Point(4.319956 52.074472),
http://www.wikidata.org/entity/Q2261758,Point(6.56033 53.39181),
http://www.wikidata.org/entity/Q2263929,Point(4.89334 52.36626),
http://www.wikidata.org/entity/Q2263929,Point(4.89335 52.36626),
http://www.wikidata.org/entity/Q2267668,Point(5.216034 52.256714),
http://www.wikidata.org/entity/Q2281305,Point(4.86667 52.37528),
http://www.wikidata.org/entity/Q2290817,Point(5.89342 53.04724),
http://www.wikidata.org/entity/Q2290817,Point(5.89364 53.04721),
http://www.wikidata.org/entity/Q2306112,Point(4.63556 51.57056),
http://www.wikidata.org/entity/Q2306527,Point(5.114967 52.087317),
http://www.wikidata.org/entity/Q2322346,Point(4.32339 52.05236),
http://www.wikidata.org/entity/Q2325075,Point(5.47564 51.44006),
http://www.wikidata.org/entity/Q2325075,Point(5.475 51.44056),
http://www.wikidata.org/entity/Q2325576,Point(5.169291666 52.238686111),
http://www.wikidata.org/entity/Q2336307,Point(5.036411 52.459922),
http://www.wikidata.org/entity/Q2338526,Point(4.312402 52.083177),
http://www.wikidata.org/entity/Q2338526,Point(4.31247 52.08323),
http://www.wikidata.org/entity/Q2342962,Point(4.778472222 51.586277777),
http://www.wikidata.org/entity/Q2349740,Point(4.879277777 52.363188888),
http://www.wikidata.org/entity/Q2364757,Point(4.651936 52.452475),
http://www.wikidata.org/entity/Q2365716,Point(5.65406 51.97269),
http://www.wikidata.org/entity/Q2365716,Point(5.65406 51.9727),
http://www.wikidata.org/entity/Q2388658,Point(6.57112 53.21895),
http://www.wikidata.org/entity/Q2388658,Point(6.571142 53.218981),
http://www.wikidata.org/entity/Q2393706,Point(6.46319 53.19354),
http://www.wikidata.org/entity/Q2396163,Point(4.311269 52.078733),
http://www.wikidata.org/entity/Q2399202,Point(6.57078 53.21389),
http://www.wikidata.org/entity/Q2408994,Point(6.574497 53.229825),
http://www.wikidata.org/entity/Q2410472,Point(5.402656 52.943681),
http://www.wikidata.org/entity/Q2440108,Point(4.314111111 52.081305555),
http://www.wikidata.org/entity/Q2447629,Point(5.878239 51.841986),
http://www.wikidata.org/entity/Q2451392,Point(5.12028 52.08139),
http://www.wikidata.org/entity/Q2461891,Point(4.91282 52.36783),
http://www.wikidata.org/entity/Q2462382,Point(4.49417 51.79611),
http://www.wikidata.org/entity/Q2548593,Point(4.31542 52.08039),
http://www.wikidata.org/entity/Q2548774,Point(5.18736 51.58216),
http://www.wikidata.org/entity/Q2553665,Point(4.336388888 52.076944444),
http://www.wikidata.org/entity/Q2553904,Point(5.81666667 52.16666667),
http://www.wikidata.org/entity/Q2554154,Point(6.55139 53.20111),
http://www.wikidata.org/entity/Q2558898,Point(4.67392 52.49212),
http://www.wikidata.org/entity/Q2558898,Point(4.67444 52.49222),
http://www.wikidata.org/entity/Q2564462,Point(4.4808 51.92091),
http://www.wikidata.org/entity/Q2564462,Point(4.481111 51.920833),
http://www.wikidata.org/entity/Q2564907,Point(4.27333 51.52139),
http://www.wikidata.org/entity/Q2580824,Point(4.485372 52.152661),
http://www.wikidata.org/entity/Q2583943,Point(5.1048 52.08658),
http://www.wikidata.org/entity/Q2589172,Point(6.17523 51.37197),
http://www.wikidata.org/entity/Q2595540,Point(4.84523 52.0873),
http://www.wikidata.org/entity/Q2596841,Point(4.71427 52.01216),
http://www.wikidata.org/entity/Q2596841,Point(4.71437 52.01221),
http://www.wikidata.org/entity/Q2618440,Point(4.833 52.35118),
http://www.wikidata.org/entity/Q2620556,Point(4.480319 52.159519),
http://www.wikidata.org/entity/Q2622128,Point(6.136706 51.344156),
http://www.wikidata.org/entity/Q2625477,Point(5.163961 52.232553),
http://www.wikidata.org/entity/Q2627374,Point(5.8625 51.82889),
http://www.wikidata.org/entity/Q2628256,Point(4.88685 52.37584),
http://www.wikidata.org/entity/Q2635507,Point(5.01914 51.79811),
http://www.wikidata.org/entity/Q2643351,Point(5.30076 51.68999),
http://www.wikidata.org/entity/Q2643351,Point(5.30092 51.69003),
http://www.wikidata.org/entity/Q2653173,Point(4.5352 51.880013),
http://www.wikidata.org/entity/Q2665541,Point(6.683872 53.404964),
http://www.wikidata.org/entity/Q2675803,Point(5.319444 52.163056),
http://www.wikidata.org/entity/Q2678463,Point(5.396892 52.145003),
http://www.wikidata.org/entity/Q2679152,Point(5.069528 52.329831),
http://www.wikidata.org/entity/Q2683565,Point(4.92838 52.35488),
http://www.wikidata.org/entity/Q2685235,Point(4.90286 52.36926),
http://www.wikidata.org/entity/Q2688745,Point(5.79611 53.19861),
http://www.wikidata.org/entity/Q2688745,Point(5.79649 53.19878),
http://www.wikidata.org/entity/Q2689243,Point(5.86448 51.84877),
http://www.wikidata.org/entity/Q2689243,Point(5.86444 51.84889),
http://www.wikidata.org/entity/Q2690205,Point(4.862027777 51.700405555),
http://www.wikidata.org/entity/Q2699968,Point(4.852508 51.946386),
http://www.wikidata.org/entity/Q2707665,Point(6.555114 53.200372),
http://www.wikidata.org/entity/Q2714967,Point(5.662508 53.032503),
http://www.wikidata.org/entity/Q2719236,Point(4.71036 52.01055),
http://www.wikidata.org/entity/Q2740737,Point(4.362672 52.064839),
http://www.wikidata.org/entity/Q2743521,Point(5.90666 51.98319),
http://www.wikidata.org/entity/Q2745889,Point(4.88577 52.37399),
http://www.wikidata.org/entity/Q2746558,Point(4.94878 52.04543),
http://www.wikidata.org/entity/Q2746942,Point(6.59094 52.0209),
http://www.wikidata.org/entity/Q2746942,Point(6.591111 52.021111),
http://www.wikidata.org/entity/Q2751903,Point(5.906888888 51.836722222),
http://www.wikidata.org/entity/Q2752115,Point(6.184167 51.47),
http://www.wikidata.org/entity/Q2765307,Point(4.896388888 52.370583333),
http://www.wikidata.org/entity/Q2769061,Point(4.440083 51.694842),
http://www.wikidata.org/entity/Q2777978,Point(5.13778 52.0975),
http://www.wikidata.org/entity/Q2786273,Point(5.6802 51.966),
http://www.wikidata.org/entity/Q2786273,Point(5.68021 51.96611),
http://www.wikidata.org/entity/Q2801130,Point(4.481944 51.918889),
http://www.wikidata.org/entity/Q2806346,Point(5.747469444 50.837602777),
http://www.wikidata.org/entity/Q2832976,Point(6.19656 52.45357),
http://www.wikidata.org/entity/Q2832976,Point(6.1975 52.45306),
http://www.wikidata.org/entity/Q2837223,Point(5.67806 51.96583),
http://www.wikidata.org/entity/Q2837223,Point(5.6802 51.966),
http://www.wikidata.org/entity/Q2845180,Point(5.41706 53.17388),
http://www.wikidata.org/entity/Q4785386,Point(-70.038196 12.520948),
http://www.wikidata.org/entity/Q4802138,Point(4.924805555 52.367944444),
http://www.wikidata.org/entity/Q4831618,Point(5.28686 52.70314),
http://www.wikidata.org/entity/Q4853174,Point(4.477158 51.918397),
http://www.wikidata.org/entity/Q4856225,Point(4.63564 52.37778),
http://www.wikidata.org/entity/Q4856225,Point(4.63564444 52.37786111),
http://www.wikidata.org/entity/Q4924617,Point(5.4126 53.17515),
http://www.wikidata.org/entity/Q4975471,Point(5.056618 52.106466),
http://www.wikidata.org/entity/Q3900221,Point(5.821667 52.327306),
http://www.wikidata.org/entity/Q4293348,Point(5.166008 52.228253),
http://www.wikidata.org/entity/Q4345851,Point(4.74615 52.63283),
http://www.wikidata.org/entity/Q4352059,Point(5.069553 52.329942),
http://www.wikidata.org/entity/Q4403814,Point(5.80103 52.35987),
http://www.wikidata.org/entity/Q4420740,Point(6.069063 53.000902),
http://www.wikidata.org/entity/Q4471507,Point(5.403994 52.933192),
http://www.wikidata.org/entity/Q4489372,Point(4.90961 52.36588),
http://www.wikidata.org/entity/Q4490308,Point(4.324752777 51.849597222),
http://www.wikidata.org/entity/Q4501493,Point(4.635 52.37028),
http://www.wikidata.org/entity/Q4515547,Point(4.71242 52.00905),
http://www.wikidata.org/entity/Q4522115,Point(6.09056 52.51301),
http://www.wikidata.org/entity/Q4701937,Point(5.122872 52.088753),
http://www.wikidata.org/entity/Q5167552,Point(4.63155 52.38332),
http://www.wikidata.org/entity/Q5167552,Point(4.63166667 52.38361111),
http://www.wikidata.org/entity/Q5231491,Point(4.624877777 52.460444444),
http://www.wikidata.org/entity/Q5268542,Point(6.565833 53.2225),
http://www.wikidata.org/entity/Q5741791,Point(4.597725 51.848313888),
http://www.wikidata.org/entity/Q5805339,Point(6.06999 53.18221),
http://www.wikidata.org/entity/Q5805339,Point(6.07024 53.18238),
http://www.wikidata.org/entity/Q5818425,Point(4.35333333 52.06777778),
http://www.wikidata.org/entity/Q5826900,Point(4.70954 52.01012),
http://www.wikidata.org/entity/Q5880907,Point(6.477025 52.730089),
http://www.wikidata.org/entity/Q7474753,Point(6.9 52.21972),
http://www.wikidata.org/entity/Q7475199,Point(6.39061 53.03173),
http://www.wikidata.org/entity/Q7475504,Point(5.104333 52.091578),
http://www.wikidata.org/entity/Q7475664,Point(4.82731 52.43909),
http://www.wikidata.org/entity/Q7476165,Point(4.893889 52.373056),
http://www.wikidata.org/entity/Q7477096,Point(4.70688 52.00981),
http://www.wikidata.org/entity/Q7478373,Point(4.310617 52.081614),
http://www.wikidata.org/entity/Q7587830,Point(4.63434 52.37627),
http://www.wikidata.org/entity/Q7587830,Point(4.63435 52.3763),
http://www.wikidata.org/entity/Q7073074,Point(4.86569167 52.36015833),
http://www.wikidata.org/entity/Q9800567,Point(5.663036111 53.032308333),
http://www.wikidata.org/entity/Q14754054,Point(5.296777777 52.163763888),
http://www.wikidata.org/entity/Q14854142,Point(4.69357 52.30559),
http://www.wikidata.org/entity/Q14941845,Point(5.28075 52.191527777),
http://www.wikidata.org/entity/Q15087227,Point(5.664555 50.822243),
http://www.wikidata.org/entity/Q11717937,Point(6.478683 51.915514),
http://www.wikidata.org/entity/Q11717937,Point(6.47869 51.91563),
http://www.wikidata.org/entity/Q11718612,Point(5.906231 51.98455),
http://www.wikidata.org/entity/Q11721723,Point(4.92346 52.37042),
http://www.wikidata.org/entity/Q11721723,Point(4.92554 52.37124),
http://www.wikidata.org/entity/Q11721744,Point(4.90042 52.37536),
http://www.wikidata.org/entity/Q11721782,Point(6.980339 52.376406),
http://www.wikidata.org/entity/Q11722016,Point(4.66805 51.81749),
http://www.wikidata.org/entity/Q12012505,Point(5.90027 52.00826),
http://www.wikidata.org/entity/Q17287403,Point(4.88716 52.3744),
http://www.wikidata.org/entity/Q17287404,Point(4.88708 52.37433),
http://www.wikidata.org/entity/Q17287405,Point(4.88702 52.37426),
http://www.wikidata.org/entity/Q17287413,Point(4.88682 52.37398),
http://www.wikidata.org/entity/Q17287414,Point(4.88655 52.37392),
http://www.wikidata.org/entity/Q17287415,Point(4.88654 52.37389),
http://www.wikidata.org/entity/Q17287416,Point(4.88661 52.37377),
http://www.wikidata.org/entity/Q17287421,Point(4.88678 52.37317),
http://www.wikidata.org/entity/Q17287423,Point(4.88678 52.37303),
http://www.wikidata.org/entity/Q17287424,Point(4.88674 52.37263),
http://www.wikidata.org/entity/Q17287426,Point(4.88673 52.37258),
http://www.wikidata.org/entity/Q17287429,Point(4.88673 52.37253),
http://www.wikidata.org/entity/Q17287432,Point(4.88673 52.37249),
http://www.wikidata.org/entity/Q17287435,Point(4.88672 52.37238),
http://www.wikidata.org/entity/Q17287443,Point(4.88668 52.37201),
http://www.wikidata.org/entity/Q17287446,Point(4.88666 52.3719),
http://www.wikidata.org/entity/Q17287447,Point(4.88665 52.37183),
http://www.wikidata.org/entity/Q17287449,Point(4.88665 52.37175),
http://www.wikidata.org/entity/Q17287450,Point(4.88665 52.37168),
http://www.wikidata.org/entity/Q17287455,Point(4.88664 52.37162),
http://www.wikidata.org/entity/Q17287461,Point(4.88662 52.37155),
http://www.wikidata.org/entity/Q17287467,Point(4.8866 52.37125),
http://www.wikidata.org/entity/Q17287489,Point(4.88659 52.37098),
http://www.wikidata.org/entity/Q17287497,Point(4.88656 52.37094),
http://www.wikidata.org/entity/Q17287502,Point(4.88656 52.37082),
http://www.wikidata.org/entity/Q17287507,Point(4.88655 52.37075),
http://www.wikidata.org/entity/Q17287512,Point(4.88653 52.37067),
http://www.wikidata.org/entity/Q17287517,Point(4.88652 52.37043),
http://www.wikidata.org/entity/Q17287522,Point(4.88651 52.37039),
http://www.wikidata.org/entity/Q17287532,Point(4.88651 52.37012),
http://www.wikidata.org/entity/Q17287537,Point(4.89891 52.37315),
http://www.wikidata.org/entity/Q17287554,Point(4.886494 52.368873),
http://www.wikidata.org/entity/Q17287560,Point(4.88648 52.36997),
http://www.wikidata.org/entity/Q17287565,Point(4.88647 52.36991),
http://www.wikidata.org/entity/Q17287571,Point(4.88647 52.36986),
http://www.wikidata.org/entity/Q17287582,Point(4.88644 52.36958),
http://www.wikidata.org/entity/Q17287593,Point(4.88643 52.36944),
http://www.wikidata.org/entity/Q17287598,Point(4.88643 52.36937),
http://www.wikidata.org/entity/Q17287609,Point(4.88641 52.36929),
http://www.wikidata.org/entity/Q17287614,Point(4.88642 52.36921),
http://www.wikidata.org/entity/Q17287625,Point(4.886408 52.362),
http://www.wikidata.org/entity/Q17287630,Point(4.8864 52.36896),
http://www.wikidata.org/entity/Q17287635,Point(4.88639 52.36893),
http://www.wikidata.org/entity/Q17287640,Point(4.88638 52.36889),
http://www.wikidata.org/entity/Q17287651,Point(4.8834 52.37333),
http://www.wikidata.org/entity/Q17287663,Point(4.90343 52.36325),
http://www.wikidata.org/entity/Q17287668,Point(4.88634 52.36835),
http://www.wikidata.org/entity/Q17287674,Point(4.88632 52.3683),
http://www.wikidata.org/entity/Q17287687,Point(4.88632 52.36825),
http://www.wikidata.org/entity/Q17287720,Point(4.8863 52.36799),
http://www.wikidata.org/entity/Q17287726,Point(4.88628 52.36777),
http://www.wikidata.org/entity/Q17287732,Point(4.90344 52.36321),
http://www.wikidata.org/entity/Q17287775,Point(4.88691 52.36723),
http://www.wikidata.org/entity/Q17287781,Point(4.88685 52.36711),
http://www.wikidata.org/entity/Q17287792,Point(4.90346 52.36316),
http://www.wikidata.org/entity/Q17287804,Point(4.88722 52.3669),
http://www.wikidata.org/entity/Q17287814,Point(4.88751 52.36687),
http://www.wikidata.org/entity/Q17287824,Point(4.88769 52.36678),
http://www.wikidata.org/entity/Q17287830,Point(4.88822 52.36648),
http://www.wikidata.org/entity/Q17287840,Point(4.88822 52.36632),
http://www.wikidata.org/entity/Q17287862,Point(4.88909 52.36597),
http://www.wikidata.org/entity/Q17287914,Point(4.89059 52.36524),
http://www.wikidata.org/entity/Q17287956,Point(4.89292 52.36487),
http://www.wikidata.org/entity/Q17287961,Point(4.90401 52.36212),
http://www.wikidata.org/entity/Q17288000,Point(4.89406 52.36478),
http://www.wikidata.org/entity/Q17288011,Point(4.8944 52.36462),
